"workerId","assignmentId","hitId","database","image","unmod_image_splash","mod_image","mod_image_splash","expTimer","response","trial_number","rt","x","y","click_acc","rt_s","log_rt","outliers","removed_RT"
"A1JJYY622DGE5L",NA,NA,"wolfe","107_R_shirts","wolfe_107_R_shirts-as","wolfe_107_R_shirts-b","wolfe_107_R_shirts-bs",296.079,-1,9,7509,524,247,"1",7.509,0.875582104327886,0,0.875582104327886
"A1JJYY622DGE5L",NA,NA,"wolfe","050_R_book","wolfe_050_R_book-as","wolfe_050_R_book-b","wolfe_050_R_book-bs",316.267,-1,10,18195,561,62,"1",18.195,1.25995205992225,0,1.25995205992225
"A1JJYY622DGE5L",NA,NA,"wolfe","106_R_toweldispenser","wolfe_106_R_toweldispenser-as","wolfe_106_R_toweldispenser-b","wolfe_106_R_toweldispenser-bs",333.49,-1,11,15127,412,136,"1",15.127,1.1797528068975,0,1.1797528068975
"A1JJYY622DGE5L",NA,NA,"wolfe","005_R_mirror","wolfe_005_R_mirror-as","wolfe_005_R_mirror-b","wolfe_005_R_mirror-bs",342.936,-1,12,7666,521,226,"1",7.666,0.884568814918333,0,0.884568814918333
"A1JJYY622DGE5L",NA,NA,"wolfe","114_R_bird","wolfe_114_R_bird-as","wolfe_114_R_bird-b","wolfe_114_R_bird-bs",401.363,-1,14,20202,368,353,"1",20.202,1.30539436677173,0,1.30539436677173
"A1JJYY622DGE5L",NA,NA,"wolfe","071_R_art","wolfe_071_R_art-as","wolfe_071_R_art-b","wolfe_071_R_art-bs",416.183,-1,15,12846,497,267,"1",12.846,1.10876791767808,0,1.10876791767808
"A1JJYY622DGE5L",NA,NA,"wolfe","082_R_bowl","wolfe_082_R_bowl-as","wolfe_082_R_bowl-b","wolfe_082_R_bowl-bs",427.189,-1,16,9342,567,414,"1",9.342,0.970439862951764,0,0.970439862951764
"A1JJYY622DGE5L",NA,NA,"wolfe","121_R_car","wolfe_121_R_car-as","wolfe_121_R_car-b","wolfe_121_R_car-bs",436.498,-1,17,7354,612,343,"1",7.354,0.866523625532844,0,0.866523625532844
"A1JJYY622DGE5L",NA,NA,"wolfe","051_R_owl","wolfe_051_R_owl-as","wolfe_051_R_owl-b","wolfe_051_R_owl-bs",459.079,-1,19,8747,389,306,"1",8.747,0.941859126525374,0,0.941859126525374
"A1JJYY622DGE5L",NA,NA,"wolfe","118_R_shoes","wolfe_118_R_shoes-as","wolfe_118_R_shoes-b","wolfe_118_R_shoes-bs",468.219,-1,20,7214,387,349,"1",7.214,0.858176137982344,0,0.858176137982344
"A1JJYY622DGE5L",NA,NA,"wolfe","056_R_comforter","wolfe_056_R_comforter-as","wolfe_056_R_comforter-b","wolfe_056_R_comforter-bs",501.233,-1,22,12806,488,344,"1",12.806,1.10741349748815,0,1.10741349748815
"A1JJYY622DGE5L",NA,NA,"wolfe","054_R_firewood","wolfe_054_R_firewood-as","wolfe_054_R_firewood-b","wolfe_054_R_firewood-bs",510.186,-1,23,7391,621,308,"1",7.391,0.868703202278537,0,0.868703202278537
"A1JJYY622DGE5L",NA,NA,"wolfe","080_R_plant","wolfe_080_R_plant-as","wolfe_080_R_plant-b","wolfe_080_R_plant-bs",521.688,-1,24,9031,346,231,"1",9.031,0.955735842277666,0,0.955735842277666
"A1JJYY622DGE5L",NA,NA,"wolfe","100_R_mirror","wolfe_100_R_mirror-as","wolfe_100_R_mirror-b","wolfe_100_R_mirror-bs",532.339,-1,25,8691,333,294,"1",8.691,0.939069749923424,0,0.939069749923424
"A1JJYY622DGE5L",NA,NA,"wolfe","025_R_vase","wolfe_025_R_vase-as","wolfe_025_R_vase-b","wolfe_025_R_vase-bs",543.296,-1,26,9534,626,308,"1",9.534,0.979275147591023,0,0.979275147591023
"A1JJYY622DGE5L",NA,NA,"wolfe","104_R_bottle","wolfe_104_R_bottle-as","wolfe_104_R_bottle-b","wolfe_104_R_bottle-bs",554.173,-1,27,8802,343,279,"1",8.802,0.944581364226926,0,0.944581364226926
"A1JJYY622DGE5L",NA,NA,"wolfe","102_R_shoppingbag","wolfe_102_R_shoppingbag-as","wolfe_102_R_shoppingbag-b","wolfe_102_R_shoppingbag-bs",564.771,-1,28,8933,477,351,"1",8.933,0.950997333988805,0,0.950997333988805
"A1JJYY622DGE5L",NA,NA,"wolfe","068_R_faucet","wolfe_068_R_faucet-as","wolfe_068_R_faucet-b","wolfe_068_R_faucet-bs",582.322,-1,29,15191,376,304,"1",15.191,1.18158636373686,0,1.18158636373686
"A1JJYY622DGE5L",NA,NA,"wolfe","011_R_parfum","wolfe_011_R_parfum-as","wolfe_011_R_parfum-b","wolfe_011_R_parfum-bs",591.202,-1,30,7347,390,342,"1",7.347,0.866110039844377,0,0.866110039844377
"A1JJYY622DGE5L",NA,NA,"wolfe","073_R_coffeemug","wolfe_073_R_coffeemug-as","wolfe_073_R_coffeemug-b","wolfe_073_R_coffeemug-bs",612.758,-1,31,20106,622,219,"1",20.106,1.30332567821892,0,1.30332567821892
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","031_R_log","wolfe_031_R_log-as","wolfe_031_R_log-b","wolfe_031_R_log-bs",82.891,-1,7,8668,486,49,"1",8.668,0.93791890264778,0,0.93791890264778
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","040_R_painting","wolfe_040_R_painting-as","wolfe_040_R_painting-b","wolfe_040_R_painting-bs",119.961,-1,10,19357,537,80,"1",19.357,1.28683805005901,0,1.28683805005901
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","116_R_basket","wolfe_116_R_basket-as","wolfe_116_R_basket-b","wolfe_116_R_basket-bs",130.988,-1,11,9400,547,432,"1",9.4,0.973127853599699,0,0.973127853599699
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","038_R_art","wolfe_038_R_art-as","wolfe_038_R_art-b","wolfe_038_R_art-bs",141.072,-1,12,9386,365,161,"1",9.386,0.972480549876476,0,0.972480549876476
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","030_R_drawer","wolfe_030_R_drawer-as","wolfe_030_R_drawer-b","wolfe_030_R_drawer-bs",154.585,-1,13,11520,411,313,"1",11.52,1.06145247908719,0,1.06145247908719
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","115_R_pot","wolfe_115_R_pot-as","wolfe_115_R_pot-b","wolfe_115_R_pot-bs",168.642,-1,14,13376,545,237,"1",13.376,1.12632626009494,0,1.12632626009494
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","113_R_plant","wolfe_113_R_plant-as","wolfe_113_R_plant-b","wolfe_113_R_plant-bs",178.886,-1,15,9529,364,266,"1",9.529,0.979047326947965,0,0.979047326947965
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","088_R_clock","wolfe_088_R_clock-as","wolfe_088_R_clock-b","wolfe_088_R_clock-bs",189.072,-1,16,8899,412,80,"1",8.899,0.949341206770497,0,0.949341206770497
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","008_R_bottle","wolfe_008_R_bottle-as","wolfe_008_R_bottle-b","wolfe_008_R_bottle-bs",203.01,-1,17,13229,587,313,"1",13.229,1.12152701645538,0,1.12152701645538
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","065_R_cd","wolfe_065_R_cd-as","wolfe_065_R_cd-b","wolfe_065_R_cd-bs",234.611,-1,19,9973,482,187,"1",9.973,0.998825819040286,0,0.998825819040286
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","084_R_light","wolfe_084_R_light-as","wolfe_084_R_light-b","wolfe_084_R_light-bs",242.489,-1,20,6987,528,158,"1",6.987,0.844290743254343,0,0.844290743254343
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","018_R_plant","wolfe_018_R_plant-as","wolfe_018_R_plant-b","wolfe_018_R_plant-bs",250.183,-1,21,7066,576,222,"1",7.066,0.849173633098827,0,0.849173633098827
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","020_R_walldeco","wolfe_020_R_walldeco-as","wolfe_020_R_walldeco-b","wolfe_020_R_walldeco-bs",260.224,-1,22,8751,655,111,"1",8.751,0.942057683841395,0,0.942057683841395
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","049_R_painting","wolfe_049_R_painting-as","wolfe_049_R_painting-b","wolfe_049_R_painting-bs",268.083,-1,23,7130,528,125,"1",7.13,0.853089529851866,0,0.853089529851866
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","027_R_soapdish","wolfe_027_R_soapdish-as","wolfe_027_R_soapdish-b","wolfe_027_R_soapdish-bs",276.264,-1,24,6844,637,274,"1",6.844,0.835310000869063,0,0.835310000869063
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","104_R_bottle","wolfe_104_R_bottle-as","wolfe_104_R_bottle-b","wolfe_104_R_bottle-bs",296.265,-1,26,9144,346,274,"1",9.144,0.961136217387225,0,0.961136217387225
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","066_R_vase","wolfe_066_R_vase-as","wolfe_066_R_vase-b","wolfe_066_R_vase-bs",314.073,-1,28,6822,593,180,"1",6.822,0.833911715071378,0,0.833911715071378
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","105_R_hat","wolfe_105_R_hat-as","wolfe_105_R_hat-b","wolfe_105_R_hat-bs",324.287,-1,29,8993,541,429,"1",8.993,0.95390459341346,0,0.95390459341346
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","046_R_remote","wolfe_046_R_remote-as","wolfe_046_R_remote-b","wolfe_046_R_remote-bs",334.856,-1,30,9636,371,318,"1",9.636,0.983896791326306,0,0.983896791326306
"A1JLYIQ4HT4KQC",NA,NA,"wolfe","110_R_plant","wolfe_110_R_plant-as","wolfe_110_R_plant-b","wolfe_110_R_plant-bs",344.967,-1,31,8892,476,356,"1",8.892,0.948999454026953,0,0.948999454026953
"A1L1NNFVKS3G8T",NA,NA,"wolfe","119_L_painting","wolfe_119_L_painting-as","wolfe_119_L_painting-b","wolfe_119_L_painting-bs",67.189,-1,4,9392,257,244,"1",9.392,0.972758083903539,0,0.972758083903539
"A1L1NNFVKS3G8T",NA,NA,"wolfe","068_L_faucet","wolfe_068_L_faucet-as","wolfe_068_L_faucet-b","wolfe_068_L_faucet-bs",79.822,-1,5,10937,288,306,"1",10.937,1.03889821211453,0,1.03889821211453
"A1L1NNFVKS3G8T",NA,NA,"wolfe","116_L_basket","wolfe_116_L_basket-as","wolfe_116_L_basket-b","wolfe_116_L_basket-bs",90.188,-1,6,8838,128,449,"1",8.838,0.946353997226275,0,0.946353997226275
"A1L1NNFVKS3G8T",NA,NA,"wolfe","030_L_drawer","wolfe_030_L_drawer-as","wolfe_030_L_drawer-b","wolfe_030_L_drawer-bs",101.72,-1,8,10678,257,311,"1",10.678,1.02848991652189,0,1.02848991652189
"A1L1NNFVKS3G8T",NA,NA,"wolfe","046_L_remote","wolfe_046_L_remote-as","wolfe_046_L_remote-b","wolfe_046_L_remote-bs",112.739,-1,9,10396,297,319,"1",10.396,1.01686627082898,0,1.01686627082898
"A1L1NNFVKS3G8T",NA,NA,"wolfe","051_L_owl","wolfe_051_L_owl-as","wolfe_051_L_owl-b","wolfe_051_L_owl-bs",121.45,-1,10,8699,278,302,"1",8.699,0.93946933084353,0,0.93946933084353
"A1L1NNFVKS3G8T",NA,NA,"wolfe","025_L_vase","wolfe_025_L_vase-as","wolfe_025_L_vase-b","wolfe_025_L_vase-bs",132.538,-1,11,10077,44,326,"1",10.077,1.00333125856133,0,1.00333125856133
"A1L1NNFVKS3G8T",NA,NA,"wolfe","070_L_lamp","wolfe_070_L_lamp-as","wolfe_070_L_lamp-b","wolfe_070_L_lamp-bs",142.229,-1,12,9414,62,136,"1",9.414,0.97377419397058,0,0.97377419397058
"A1L1NNFVKS3G8T",NA,NA,"wolfe","041_L_fruit","wolfe_041_L_fruit-as","wolfe_041_L_fruit-b","wolfe_041_L_fruit-bs",153.213,-1,13,10230,57,339,"1",10.23,1.00987563371216,0,1.00987563371216
"A1L1NNFVKS3G8T",NA,NA,"wolfe","033_L_vase","wolfe_033_L_vase-as","wolfe_033_L_vase-b","wolfe_033_L_vase-bs",164.608,-1,14,10364,80,220,"1",10.364,1.01552740431379,0,1.01552740431379
"A1L1NNFVKS3G8T",NA,NA,"wolfe","038_L_art","wolfe_038_L_art-as","wolfe_038_L_art-b","wolfe_038_L_art-bs",173.844,-1,15,8254,302,215,"1",8.254,0.916664464541397,0,0.916664464541397
"A1L1NNFVKS3G8T",NA,NA,"wolfe","113_L_plant","wolfe_113_L_plant-as","wolfe_113_L_plant-b","wolfe_113_L_plant-bs",193.294,-1,17,10406,305,263,"1",10.406,1.01728382156002,0,1.01728382156002
"A1L1NNFVKS3G8T",NA,NA,"wolfe","018_L_plant","wolfe_018_L_plant-as","wolfe_018_L_plant-b","wolfe_018_L_plant-bs",201.687,-1,18,7584,107,256,"1",7.584,0.87989832433001,0,0.87989832433001
"A1L1NNFVKS3G8T",NA,NA,"wolfe","042_L_tap","wolfe_042_L_tap-as","wolfe_042_L_tap-b","wolfe_042_L_tap-bs",219.9,-1,20,8299,323,218,"1",8.299,0.91902576458736,0,0.91902576458736
"A1L1NNFVKS3G8T",NA,NA,"wolfe","037_L_towel","wolfe_037_L_towel-as","wolfe_037_L_towel-b","wolfe_037_L_towel-bs",245.29,-1,23,11348,323,228,"1",11.348,1.05491932712381,0,1.05491932712381
"A1L1NNFVKS3G8T",NA,NA,"wolfe","008_L_bottle","wolfe_008_L_bottle-as","wolfe_008_L_bottle-b","wolfe_008_L_bottle-bs",255.483,-1,24,10174,72,313,"1",10.174,1.00749173329534,0,1.00749173329534
"A1L1NNFVKS3G8T",NA,NA,"wolfe","076_L_hook","wolfe_076_L_hook-as","wolfe_076_L_hook-b","wolfe_076_L_hook-bs",269.315,-1,25,11105,42,208,"1",11.105,1.04551856288449,0,1.04551856288449
"A1L1NNFVKS3G8T",NA,NA,"wolfe","078_L_faucet","wolfe_078_L_faucet-as","wolfe_078_L_faucet-b","wolfe_078_L_faucet-bs",281.591,-1,27,11557,268,375,"1",11.557,1.06284511327705,0,1.06284511327705
"A1L1NNFVKS3G8T",NA,NA,"wolfe","002_L_napkin","wolfe_002_L_napkin-as","wolfe_002_L_napkin-b","wolfe_002_L_napkin-bs",292.23,-1,28,10632,269,405,"1",10.632,1.02661496793468,0,1.02661496793468
"A1L1NNFVKS3G8T",NA,NA,"wolfe","017_L_wood","wolfe_017_L_wood-as","wolfe_017_L_wood-b","wolfe_017_L_wood-bs",326.231,-1,31,10754,32,324,"1",10.754,1.0315700321411,0,1.0315700321411
"A1L1NNFVKS3G8T",NA,NA,"wolfe","112_L_basket","wolfe_112_L_basket-as","wolfe_112_L_basket-b","wolfe_112_L_basket-bs",336.767,-1,32,9967,69,399,"1",9.967,0.998564458260942,0,0.998564458260942
"A1LA6CIGBNDOH9",NA,NA,"wolfe","007_R_soap","wolfe_007_R_soap-as","wolfe_007_R_soap-b","wolfe_007_R_soap-bs",72.798,-1,3,10528,498,485,"1",10.528,1.02234587626988,0,1.02234587626988
"A1LA6CIGBNDOH9",NA,NA,"wolfe","081_R_football","wolfe_081_R_football-as","wolfe_081_R_football-b","wolfe_081_R_football-bs",94.652,-1,4,21072,362,360,"1",21.072,1.32370575761771,0,1.32370575761771
"A1LA6CIGBNDOH9",NA,NA,"wolfe","114_R_bird","wolfe_114_R_bird-as","wolfe_114_R_bird-b","wolfe_114_R_bird-bs",105.82,-1,5,10506,373,358,"1",10.506,1.02143739646709,0,1.02143739646709
"A1LA6CIGBNDOH9",NA,NA,"wolfe","121_R_car","wolfe_121_R_car-as","wolfe_121_R_car-b","wolfe_121_R_car-bs",116.04,-1,6,8951,623,345,"1",8.951,0.951871557128364,0,0.951871557128364
"A1LA6CIGBNDOH9",NA,NA,"wolfe","117_R_plant_sized","wolfe_117_R_plant_sized-as","wolfe_117_R_plant_sized-b","wolfe_117_R_plant_sized-bs",127.868,-1,7,10963,592,333,"1",10.963,1.03992941410856,0,1.03992941410856
"A1LA6CIGBNDOH9",NA,NA,"wolfe","071_R_art","wolfe_071_R_art-as","wolfe_071_R_art-b","wolfe_071_R_art-bs",137.79,-1,8,8605,506,265,"1",8.605,0.934750874663579,0,0.934750874663579
"A1LA6CIGBNDOH9",NA,NA,"wolfe","026_R_rack","wolfe_026_R_rack-as","wolfe_026_R_rack-b","wolfe_026_R_rack-bs",148.86,-1,9,10529,610,281,"1",10.529,1.02238712568644,0,1.02238712568644
"A1LA6CIGBNDOH9",NA,NA,"wolfe","064_R_bottles","wolfe_064_R_bottles-as","wolfe_064_R_bottles-b","wolfe_064_R_bottles-bs",160.282,-1,10,10533,549,223,"1",10.533,1.02255208418501,0,1.02255208418501
"A1LA6CIGBNDOH9",NA,NA,"wolfe","076_R_hook","wolfe_076_R_hook-as","wolfe_076_R_hook-b","wolfe_076_R_hook-bs",180.588,-1,12,8654,632,226,"1",8.654,0.937216890862705,0,0.937216890862705
"A1LA6CIGBNDOH9",NA,NA,"wolfe","051_R_owl","wolfe_051_R_owl-as","wolfe_051_R_owl-b","wolfe_051_R_owl-bs",190.548,-1,13,8598,398,299,"1",8.598,0.934397440780988,0,0.934397440780988
"A1LA6CIGBNDOH9",NA,NA,"wolfe","039_R_ventilator","wolfe_039_R_ventilator-as","wolfe_039_R_ventilator-b","wolfe_039_R_ventilator-bs",209.998,-1,14,18937,378,47,"1",18.937,1.27731117917403,0,1.27731117917403
"A1LA6CIGBNDOH9",NA,NA,"wolfe","003_R_ducks","wolfe_003_R_ducks-as","wolfe_003_R_ducks-b","wolfe_003_R_ducks-bs",219.007,-1,15,8498,423,331,"1",8.498,0.929316726753496,0,0.929316726753496
"A1LA6CIGBNDOH9",NA,NA,"wolfe","107_R_shirts","wolfe_107_R_shirts-as","wolfe_107_R_shirts-b","wolfe_107_R_shirts-bs",230.092,-1,16,10591,529,266,"1",10.591,1.02493696803744,0,1.02493696803744
"A1LA6CIGBNDOH9",NA,NA,"wolfe","102_R_shoppingbag","wolfe_102_R_shoppingbag-as","wolfe_102_R_shoppingbag-b","wolfe_102_R_shoppingbag-bs",243.228,-1,17,12672,484,352,"1",12.672,1.10284516424542,0,1.10284516424542
"A1LA6CIGBNDOH9",NA,NA,"wolfe","099_R_sconce","wolfe_099_R_sconce-as","wolfe_099_R_sconce-b","wolfe_099_R_sconce-bs",253.18,-1,18,8853,478,168,"1",8.853,0.947090464219622,0,0.947090464219622
"A1LA6CIGBNDOH9",NA,NA,"wolfe","100_R_mirror","wolfe_100_R_mirror-as","wolfe_100_R_mirror-b","wolfe_100_R_mirror-bs",262.712,-1,19,9018,343,294,"1",9.018,0.955110230970552,0,0.955110230970552
"A1LA6CIGBNDOH9",NA,NA,"wolfe","096_R_painting","wolfe_096_R_painting-as","wolfe_096_R_painting-b","wolfe_096_R_painting-bs",274.126,-1,20,10537,604,225,"1",10.537,1.02271698005103,0,1.02271698005103
"A1LA6CIGBNDOH9",NA,NA,"wolfe","079_R_bowl","wolfe_079_R_bowl-as","wolfe_079_R_bowl-b","wolfe_079_R_bowl-bs",283.376,-1,21,8528,404,106,"1",8.528,0.930847191682497,0,0.930847191682497
"A1LA6CIGBNDOH9",NA,NA,"wolfe","038_R_art","wolfe_038_R_art-as","wolfe_038_R_art-b","wolfe_038_R_art-bs",291.049,-1,22,6801,366,175,"1",6.801,0.83257277484618,0,0.83257277484618
"A1LA6CIGBNDOH9",NA,NA,"wolfe","074_R_book","wolfe_074_R_book-as","wolfe_074_R_book-b","wolfe_074_R_book-bs",308.61,-1,24,8741,416,321,"1",8.741,0.941561120236071,0,0.941561120236071
"A1LA6CIGBNDOH9",NA,NA,"wolfe","020_R_walldeco","wolfe_020_R_walldeco-as","wolfe_020_R_walldeco-b","wolfe_020_R_walldeco-bs",323.696,-1,25,14718,659,114,"1",14.718,1.16784879859003,0,1.16784879859003
"A1LA6CIGBNDOH9",NA,NA,"wolfe","112_R_basket","wolfe_112_R_basket-as","wolfe_112_R_basket-b","wolfe_112_R_basket-bs",332.61,-1,26,8509,607,403,"1",8.509,0.929878523656783,0,0.929878523656783
"A1LA6CIGBNDOH9",NA,NA,"wolfe","009_R_carpet","wolfe_009_R_carpet-as","wolfe_009_R_carpet-b","wolfe_009_R_carpet-bs",345.649,-1,27,12634,423,438,"1",12.634,1.10154087255835,0,1.10154087255835
"A1LA6CIGBNDOH9",NA,NA,"wolfe","060_R_pillow","wolfe_060_R_pillow-as","wolfe_060_R_pillow-b","wolfe_060_R_pillow-bs",371.901,-1,28,25430,394,282,"1",25.43,1.40534636017571,0,1.40534636017571
"A1LA6CIGBNDOH9",NA,NA,"wolfe","012_R_tubaccesory","wolfe_012_R_tubaccesory-as","wolfe_012_R_tubaccesory-b","wolfe_012_R_tubaccesory-bs",381.033,-1,29,8507,443,347,"1",8.507,0.929776432804902,0,0.929776432804902
"A1LA6CIGBNDOH9",NA,NA,"wolfe","046_R_remote","wolfe_046_R_remote-as","wolfe_046_R_remote-b","wolfe_046_R_remote-bs",391.087,-1,30,8893,374,320,"1",8.893,0.949048292315664,0,0.949048292315664
"A1LA6CIGBNDOH9",NA,NA,"wolfe","033_R_vase","wolfe_033_R_vase-as","wolfe_033_R_vase-b","wolfe_033_R_vase-bs",400.595,-1,31,8517,586,204,"1",8.517,0.93028664724552,0,0.93028664724552
"A1LA6CIGBNDOH9",NA,NA,"wolfe","036_R_bowl","wolfe_036_R_bowl-as","wolfe_036_R_bowl-b","wolfe_036_R_bowl-bs",409.484,-1,32,8497,358,207,"1",8.497,0.929265618253066,0,0.929265618253066
"A1LB8HVSXK66U0",NA,NA,"wolfe","070_L_lamp","wolfe_070_L_lamp-as","wolfe_070_L_lamp-b","wolfe_070_L_lamp-bs",104.987,-1,13,6752,59,126,"1",6.752,0.829432433617599,0,0.829432433617599
"A1LB8HVSXK66U0",NA,NA,"wolfe","104_L_bottle","wolfe_104_L_bottle-as","wolfe_104_L_bottle-b","wolfe_104_L_bottle-bs",166.115,-1,21,6745,328,282,"1",6.745,0.828981954007923,0,0.828981954007923
"A1LB8HVSXK66U0",NA,NA,"wolfe","062_L_flowers","wolfe_062_L_flowers-as","wolfe_062_L_flowers-b","wolfe_062_L_flowers-bs",220.556,-1,28,6822,112,279,"1",6.822,0.833911715071378,0,0.833911715071378
"A1LB8HVSXK66U0",NA,NA,"wolfe","008_L_bottle","wolfe_008_L_bottle-as","wolfe_008_L_bottle-b","wolfe_008_L_bottle-bs",228.164,-1,29,7144,89,307,"1",7.144,0.85394144588049,0,0.85394144588049
"A1LB8HVSXK66U0",NA,NA,"wolfe","024_L_towels","wolfe_024_L_towels-as","wolfe_024_L_towels-b","wolfe_024_L_towels-bs",236.669,-1,30,7752,287,412,"1",7.752,0.889413764042709,0,0.889413764042709
"A1LB8HVSXK66U0",NA,NA,"wolfe","027_L_soapdish","wolfe_027_L_soapdish-as","wolfe_027_L_soapdish-b","wolfe_027_L_soapdish-bs",243.981,-1,31,6818,38,276,"1",6.818,0.833656996892872,0,0.833656996892872
"A1LB8HVSXK66U0",NA,NA,"wolfe","021_L_keyboard","wolfe_021_L_keyboard-as","wolfe_021_L_keyboard-b","wolfe_021_L_keyboard-bs",251.621,-1,32,7330,123,350,"1",7.33,0.865103974641128,0,0.865103974641128
"A1M4ID9VUYGX23",NA,NA,"wolfe","086_L_book","wolfe_086_L_book-as","wolfe_086_L_book-b","wolfe_086_L_book-bs",190.095,-1,31,13098,242,308,"1",13.098,1.11720498609278,0,1.11720498609278
"A1N7O7E8HC03D8",NA,NA,"wolfe","047_R_handle","wolfe_047_R_handle-as","wolfe_047_R_handle-b","wolfe_047_R_handle-bs",62.057,-1,3,6861,545,426,"1",6.861,0.836387419326411,0,0.836387419326411
"A1N7O7E8HC03D8",NA,NA,"wolfe","046_R_remote","wolfe_046_R_remote-as","wolfe_046_R_remote-b","wolfe_046_R_remote-bs",81.482,-1,5,8853,365,321,"1",8.853,0.947090464219622,0,0.947090464219622
"A1N7O7E8HC03D8",NA,NA,"wolfe","012_R_tubaccesory","wolfe_012_R_tubaccesory-as","wolfe_012_R_tubaccesory-b","wolfe_012_R_tubaccesory-bs",90.621,-1,6,7052,443,349,"1",7.052,0.848312303627284,0,0.848312303627284
"A1N7O7E8HC03D8",NA,NA,"wolfe","041_R_fruit","wolfe_041_R_fruit-as","wolfe_041_R_fruit-b","wolfe_041_R_fruit-bs",98.926,-1,7,6658,622,337,"1",6.658,0.823343790820649,0,0.823343790820649
"A1N7O7E8HC03D8",NA,NA,"wolfe","089_R_poster","wolfe_089_R_poster-as","wolfe_089_R_poster-b","wolfe_089_R_poster-bs",107.33,-1,8,6785,368,134,"1",6.785,0.831549851995756,0,0.831549851995756
"A1N7O7E8HC03D8",NA,NA,"wolfe","061_R_glass","wolfe_061_R_glass-as","wolfe_061_R_glass-b","wolfe_061_R_glass-bs",132.889,-1,10,6826,419,202,"1",6.826,0.83416628394262,0,0.83416628394262
"A1N7O7E8HC03D8",NA,NA,"wolfe","009_R_carpet","wolfe_009_R_carpet-as","wolfe_009_R_carpet-b","wolfe_009_R_carpet-bs",140.238,-1,11,6798,450,441,"1",6.798,0.832381160247041,0,0.832381160247041
"A1N7O7E8HC03D8",NA,NA,"wolfe","113_R_plant","wolfe_113_R_plant-as","wolfe_113_R_plant-b","wolfe_113_R_plant-bs",148.214,-1,12,6958,366,264,"1",6.958,0.84248442441157,0,0.84248442441157
"A1N7O7E8HC03D8",NA,NA,"wolfe","023_R_remote","wolfe_023_R_remote-as","wolfe_023_R_remote-b","wolfe_023_R_remote-bs",155.841,-1,13,6737,437,462,"1",6.737,0.828466547352678,0,0.828466547352678
"A1N7O7E8HC03D8",NA,NA,"wolfe","069_R_things","wolfe_069_R_things-as","wolfe_069_R_things-b","wolfe_069_R_things-bs",163.677,-1,14,6981,607,126,"1",6.981,0.843917638006392,0,0.843917638006392
"A1N7O7E8HC03D8",NA,NA,"wolfe","104_R_bottle","wolfe_104_R_bottle-as","wolfe_104_R_bottle-b","wolfe_104_R_bottle-bs",171.421,-1,15,6890,340,279,"1",6.89,0.838219221907626,0,0.838219221907626
"A1N7O7E8HC03D8",NA,NA,"wolfe","101_R_cup","wolfe_101_R_cup-as","wolfe_101_R_cup-b","wolfe_101_R_cup-bs",178.921,-1,16,6867,341,149,"1",6.867,0.836767047394205,0,0.836767047394205
"A1N7O7E8HC03D8",NA,NA,"wolfe","001_R_mirror","wolfe_001_R_mirror-as","wolfe_001_R_mirror-b","wolfe_001_R_mirror-bs",193.861,-1,18,6855,381,182,"1",6.855,0.836007459125532,0,0.836007459125532
"A1N7O7E8HC03D8",NA,NA,"wolfe","035_R_fruit","wolfe_035_R_fruit-as","wolfe_035_R_fruit-b","wolfe_035_R_fruit-bs",201.889,-1,19,6685,527,284,"1",6.685,0.825101411598003,0,0.825101411598003
"A1N7O7E8HC03D8",NA,NA,"wolfe","091_R_airfreshener","wolfe_091_R_airfreshener-as","wolfe_091_R_airfreshener-b","wolfe_091_R_airfreshener-bs",209.241,-1,20,7047,498,187,"1",7.047,0.848004271497268,0,0.848004271497268
"A1N7O7E8HC03D8",NA,NA,"wolfe","080_R_plant","wolfe_080_R_plant-as","wolfe_080_R_plant-b","wolfe_080_R_plant-bs",216.973,-1,21,6997,356,243,"1",6.997,0.844911873912141,0,0.844911873912141
"A1N7O7E8HC03D8",NA,NA,"wolfe","045_R_musicdock","wolfe_045_R_musicdock-as","wolfe_045_R_musicdock-b","wolfe_045_R_musicdock-bs",224.546,-1,22,6992,588,269,"1",6.992,0.844601419626347,0,0.844601419626347
"A1N7O7E8HC03D8",NA,NA,"wolfe","044_R_light","wolfe_044_R_light-as","wolfe_044_R_light-b","wolfe_044_R_light-bs",232.101,-1,23,6634,378,376,"1",6.634,0.821775467183464,0,0.821775467183464
