"workerId","assignmentId","hitId","database","image","unmod_image_splash","mod_image","mod_image_splash","expTimer","response","trial_number","rt","x","y","click_acc","rt_s","log_rt","outliers","removed_RT"
"A1RJIOHZFBH3GJ",NA,NA,"rensink","Water","rensink_Water-as","rensink_Water-b","rensink_Water-bs",272.625,-1,19,6813,330,415,"1",6.813,0.833338388939398,0,0.833338388939398
"A1RJIOHZFBH3GJ",NA,NA,"rensink","Boat","rensink_Boat-as","rensink_Boat-b","rensink_Boat-bs",283.709,-1,20,9562,318,259,"1",9.562,0.980548739359771,0,0.980548739359771
"A1RJIOHZFBH3GJ",NA,NA,"rensink","Turtle","rensink_Turtle-as","rensink_Turtle-b","rensink_Turtle-bs",291.579,-1,21,7078,208,39,"1",7.078,0.849910558301496,0,0.849910558301496
"A1RJIOHZFBH3GJ",NA,NA,"rensink","Mosque","rensink_Mosque-as","rensink_Mosque-b","rensink_Mosque-bs",301.289,-1,22,8705,354,217,"1",8.705,0.93976877545335,0,0.93976877545335
"A1RJIOHZFBH3GJ",NA,NA,"rensink","Station","rensink_Station-as","rensink_Station-b","rensink_Station-bs",311.03,-1,23,8802,570,221,"1",8.802,0.944581364226926,0,0.944581364226926
"A1RJIOHZFBH3GJ",NA,NA,"rensink","CanalBridge","rensink_CanalBridge-as","rensink_CanalBridge-b","rensink_CanalBridge-bs",322.814,-1,24,10806,544,358,"1",10.806,1.03366496320318,0,1.03366496320318
"A1RJIOHZFBH3GJ",NA,NA,"rensink","Obelisk","rensink_Obelisk-as","rensink_Obelisk-b","rensink_Obelisk-bs",333.93,-1,25,10566,597,277,"1",10.566,1.02391060635092,0,1.02391060635092
"A1RJIOHZFBH3GJ",NA,NA,"rensink","Camel","rensink_Camel-as","rensink_Camel-b","rensink_Camel-bs",346.137,-1,26,11714,675,229,"1",11.714,1.06870521969194,0,1.06870521969194
"A1RJIOHZFBH3GJ",NA,NA,"rensink","Amish","rensink_Amish-as","rensink_Amish-b","rensink_Amish-bs",353.915,-1,27,6762,274,221,"1",6.762,0.83007516642975,0,0.83007516642975
"A1RJIOHZFBH3GJ",NA,NA,"rensink","Soldiers","rensink_Soldiers-as","rensink_Soldiers-b","rensink_Soldiers-bs",363.543,-1,28,8873,166,202,"1",8.873,0.948070481518941,0,0.948070481518941
"A1RJIOHZFBH3GJ",NA,NA,"rensink","Dinner","rensink_Dinner-as","rensink_Dinner-b","rensink_Dinner-bs",370.95,-1,29,6724,320,248,"1",6.724,0.827627704767433,0,0.827627704767433
"A1RJIOHZFBH3GJ",NA,NA,"rensink","Cactus","rensink_Cactus-as","rensink_Cactus-b","rensink_Cactus-bs",380.262,-1,30,8565,99,242,"1",8.565,0.932727367301529,0,0.932727367301529
"A1RJIOHZFBH3GJ",NA,NA,"rensink","Harbor","rensink_Harbor-as","rensink_Harbor-b","rensink_Harbor-bs",388.437,-1,31,7357,415,326,"1",7.357,0.866700756042499,0,0.866700756042499
"A1RJIOHZFBH3GJ",NA,NA,"rensink","Market","rensink_Market-as","rensink_Market-b","rensink_Market-bs",398.374,-1,32,8957,61,335,"1",8.957,0.952162574214463,0,0.952162574214463
"A1WPCXNFENBSY4",NA,NA,"rensink","Floatplane","rensink_Floatplane-as","rensink_Floatplane-b","rensink_Floatplane-bs",93.474,-1,4,6499,232,315,"1",6.499,0.812846536967071,0,0.812846536967071
"A1WPCXNFENBSY4",NA,NA,"rensink","Fishing","rensink_Fishing-as","rensink_Fishing-b","rensink_Fishing-bs",107.482,-1,8,5002,210,309,"1",5.002,0.699143687394484,0,0.699143687394484
"A1YV6W4EZP9T4Q",NA,NA,"rensink","Ice","rensink_Ice-as","rensink_Ice-b","rensink_Ice-bs",182.013,-1,5,10733,76,228,"1",10.733,1.03072112936046,0,1.03072112936046
"A1YV6W4EZP9T4Q",NA,NA,"rensink","Cockpit","rensink_Cockpit-as","rensink_Cockpit-b","rensink_Cockpit-bs",190.549,-1,6,8135,409,104,"1",8.135,0.910357557272878,0,0.910357557272878
"A1YV6W4EZP9T4Q",NA,NA,"rensink","Harbor","rensink_Harbor-as","rensink_Harbor-b","rensink_Harbor-bs",203.928,-1,7,12970,410,322,"1",12.97,1.11293997608408,0,1.11293997608408
"A1YV6W4EZP9T4Q",NA,NA,"rensink","Description","rensink_Description-as","rensink_Description-b","rensink_Description-bs",290.548,-1,14,12811,642,176,"1",12.811,1.10758303119132,0,1.10758303119132
"A1YV6W4EZP9T4Q",NA,NA,"rensink","FarmByPond","rensink_FarmByPond-as","rensink_FarmByPond-b","rensink_FarmByPond-bs",322.526,-1,16,23555,236,419,"1",23.555,1.37208310857425,0,1.37208310857425
"A1YV6W4EZP9T4Q",NA,NA,"rensink","Turtle","rensink_Turtle-as","rensink_Turtle-b","rensink_Turtle-bs",414.994,-1,18,7515,229,46,"1",7.515,0.875928984922927,0,0.875928984922927
"A1YV6W4EZP9T4Q",NA,NA,"rensink","Soldiers","rensink_Soldiers-as","rensink_Soldiers-b","rensink_Soldiers-bs",483.281,-1,22,6783,172,185,"1",6.783,0.831421817065022,0,0.831421817065022
"A1YV6W4EZP9T4Q",NA,NA,"rensink","Diver","rensink_Diver-as","rensink_Diver-b","rensink_Diver-bs",496.352,-1,23,12779,190,367,"1",12.779,1.10649687013897,0,1.10649687013897
"A1YV6W4EZP9T4Q",NA,NA,"rensink","Dinner","rensink_Dinner-as","rensink_Dinner-b","rensink_Dinner-bs",511.95,-1,24,15274,289,255,"1",15.274,1.18395278626658,0,1.18395278626658
"A1YV6W4EZP9T4Q",NA,NA,"rensink","Kayak","rensink_Kayak-as","rensink_Kayak-b","rensink_Kayak-bs",827.941,-1,29,7315,292,310,"1",7.315,0.86421433046133,0,0.86421433046133
"A26L0OBAWF7EHQ",NA,NA,"rensink","FarmByPond","rensink_FarmByPond-as","rensink_FarmByPond-b","rensink_FarmByPond-bs",68.793,-1,3,6894,219,430,"1",6.894,0.838471279071929,0,0.838471279071929
"A26L0OBAWF7EHQ",NA,NA,"rensink","Kayak","rensink_Kayak-as","rensink_Kayak-b","rensink_Kayak-bs",119.432,-1,8,7028,285,321,"1",7.028,0.846831752823257,0,0.846831752823257
"A26L0OBAWF7EHQ",NA,NA,"rensink","Harbor","rensink_Harbor-as","rensink_Harbor-b","rensink_Harbor-bs",127.978,-1,9,6802,359,336,"1",6.802,0.832636627596703,0,0.832636627596703
"A26L0OBAWF7EHQ",NA,NA,"rensink","Egypt","rensink_Egypt-as","rensink_Egypt-b","rensink_Egypt-bs",136.479,-1,10,6785,373,223,"1",6.785,0.831549851995756,0,0.831549851995756
"A26L0OBAWF7EHQ",NA,NA,"rensink","Castle","rensink_Castle-as","rensink_Castle-b","rensink_Castle-bs",161.52,-1,12,8990,377,402,"1",8.99,0.953759691733229,0,0.953759691733229
"A26L0OBAWF7EHQ",NA,NA,"rensink","NotreDame","rensink_NotreDame-as","rensink_NotreDame-b","rensink_NotreDame-bs",169.509,-1,13,6709,309,178,"1",6.709,0.826657791875869,0,0.826657791875869
"A26L0OBAWF7EHQ",NA,NA,"rensink","Lake","rensink_Lake-as","rensink_Lake-b","rensink_Lake-bs",177.877,-1,14,6678,461,325,"1",6.678,0.824646414718352,0,0.824646414718352
"A26L0OBAWF7EHQ",NA,NA,"rensink","Dinner","rensink_Dinner-as","rensink_Dinner-b","rensink_Dinner-bs",186.531,-1,15,6732,318,266,"1",6.732,0.828144107303786,0,0.828144107303786
"A26L0OBAWF7EHQ",NA,NA,"rensink","Diver","rensink_Diver-as","rensink_Diver-b","rensink_Diver-bs",208.023,-1,17,6700,153,342,"1",6.7,0.826074802700826,0,0.826074802700826
"A26L0OBAWF7EHQ",NA,NA,"rensink","Description","rensink_Description-as","rensink_Description-b","rensink_Description-bs",216.12,-1,18,6789,619,141,"1",6.789,0.831805808674391,0,0.831805808674391
"A26L0OBAWF7EHQ",NA,NA,"rensink","Soldiers","rensink_Soldiers-as","rensink_Soldiers-b","rensink_Soldiers-bs",226.698,-1,19,8849,157,208,"1",8.849,0.946894195102327,0,0.946894195102327
"A26L0OBAWF7EHQ",NA,NA,"rensink","Bus","rensink_Bus-as","rensink_Bus-b","rensink_Bus-bs",234.887,-1,20,6606,390,137,"1",6.606,0.819938569355395,0,0.819938569355395
"A26L0OBAWF7EHQ",NA,NA,"rensink","Fountain","rensink_Fountain-as","rensink_Fountain-b","rensink_Fountain-bs",242.937,-1,21,6705,456,125,"1",6.705,0.826398782187618,0,0.826398782187618
"A26L0OBAWF7EHQ",NA,NA,"rensink","Cactus","rensink_Cactus-as","rensink_Cactus-b","rensink_Cactus-bs",251.769,-1,22,6488,99,208,"1",6.488,0.8121108412031,0,0.8121108412031
"A26L0OBAWF7EHQ",NA,NA,"rensink","Farmer","rensink_Farmer-as","rensink_Farmer-b","rensink_Farmer-bs",260.339,-1,23,6823,280,170,"1",6.823,0.833975371279906,0,0.833975371279906
"A26L0OBAWF7EHQ",NA,NA,"rensink","Horizon","rensink_Horizon-as","rensink_Horizon-b","rensink_Horizon-bs",269.056,-1,24,6808,326,89,"1",6.808,0.833019547076531,0,0.833019547076531
"A26L0OBAWF7EHQ",NA,NA,"rensink","Boat","rensink_Boat-as","rensink_Boat-b","rensink_Boat-bs",277.385,-1,25,6712,253,270,"1",6.712,0.826851947820644,0,0.826851947820644
"A26L0OBAWF7EHQ",NA,NA,"rensink","Seal","rensink_Seal-as","rensink_Seal-b","rensink_Seal-bs",285.892,-1,26,6847,372,239,"1",6.847,0.835500327867319,0,0.835500327867319
"A26L0OBAWF7EHQ",NA,NA,"rensink","Kayaker","rensink_Kayaker-as","rensink_Kayaker-b","rensink_Kayaker-bs",294.904,-1,27,6674,419,189,"1",6.674,0.824386202318774,0,0.824386202318774
"A26L0OBAWF7EHQ",NA,NA,"rensink","Station","rensink_Station-as","rensink_Station-b","rensink_Station-bs",305.08,-1,28,8826,558,225,"1",8.826,0.945763923111174,0,0.945763923111174
"A26L0OBAWF7EHQ",NA,NA,"rensink","Beach","rensink_Beach-as","rensink_Beach-b","rensink_Beach-bs",313.232,-1,29,6700,553,397,"1",6.7,0.826074802700826,0,0.826074802700826
"A26L0OBAWF7EHQ",NA,NA,"rensink","Wine","rensink_Wine-as","rensink_Wine-b","rensink_Wine-bs",321.328,-1,30,6682,548,302,"1",6.682,0.824906471302112,0,0.824906471302112
"A26L0OBAWF7EHQ",NA,NA,"rensink","Kids","rensink_Kids-as","rensink_Kids-b","rensink_Kids-bs",330.185,-1,31,6797,90,325,"1",6.797,0.832317269922262,0,0.832317269922262
"A26L0OBAWF7EHQ",NA,NA,"rensink","Fishing","rensink_Fishing-as","rensink_Fishing-b","rensink_Fishing-bs",338.305,-1,32,6713,219,331,"1",6.713,0.82691664718492,0,0.82691664718492
"A28HDBWFTOID89",NA,NA,"rensink","Fishing","rensink_Fishing-as","rensink_Fishing-b","rensink_Fishing-bs",31.764,-1,3,6663,241,292,"1",6.663,0.823669813268136,0,0.823669813268136
"A28HDBWFTOID89",NA,NA,"rensink","Cactus","rensink_Cactus-as","rensink_Cactus-b","rensink_Cactus-bs",187.533,-1,18,8321,107,236,"1",8.321,0.920175522010023,0,0.920175522010023
"A28HDBWFTOID89",NA,NA,"rensink","Camel","rensink_Camel-as","rensink_Camel-b","rensink_Camel-bs",196.508,-1,19,7012,673,250,"1",7.012,0.845841907421757,0,0.845841907421757
"A28HDBWFTOID89",NA,NA,"rensink","Chopper","rensink_Chopper-as","rensink_Chopper-b","rensink_Chopper-bs",206.186,-1,20,8453,292,449,"1",8.453,0.927010868975651,0,0.927010868975651
"A28HDBWFTOID89",NA,NA,"rensink","Description","rensink_Description-as","rensink_Description-b","rensink_Description-bs",214.638,-1,21,7147,640,152,"1",7.147,0.854123782101167,0,0.854123782101167
"A28HDBWFTOID89",NA,NA,"rensink","Egypt","rensink_Egypt-as","rensink_Egypt-b","rensink_Egypt-bs",222.444,-1,22,6874,361,207,"1",6.874,0.837209527801206,0,0.837209527801206
"A28HDBWFTOID89",NA,NA,"rensink","Castle","rensink_Castle-as","rensink_Castle-b","rensink_Castle-bs",232.147,-1,23,6994,429,383,"1",6.994,0.844725627973226,0,0.844725627973226
"A28HDBWFTOID89",NA,NA,"rensink","Dinner","rensink_Dinner-as","rensink_Dinner-b","rensink_Dinner-bs",240.201,-1,24,7043,318,250,"1",7.043,0.847757688392331,0,0.847757688392331
"A28HDBWFTOID89",NA,NA,"rensink","Eating","rensink_Eating-as","rensink_Eating-b","rensink_Eating-bs",250.192,-1,25,9445,318,250,"1",9.445,0.975201962257852,0,0.975201962257852
"A28HDBWFTOID89",NA,NA,"rensink","Harbor","rensink_Harbor-as","rensink_Harbor-b","rensink_Harbor-bs",261.471,-1,26,9855,444,324,"1",9.855,0.993656628615462,0,0.993656628615462
"A28HDBWFTOID89",NA,NA,"rensink","BarnTrack","rensink_BarnTrack-as","rensink_BarnTrack-b","rensink_BarnTrack-bs",269.918,-1,27,8136,268,462,"1",8.136,0.910410939914688,0,0.910410939914688
"A28HDBWFTOID89",NA,NA,"rensink","Amish","rensink_Amish-as","rensink_Amish-b","rensink_Amish-bs",279.524,-1,28,7336,280,222,"1",7.336,0.865459322661965,0,0.865459322661965
"A28HDBWFTOID89",NA,NA,"rensink","Floatplane","rensink_Floatplane-as","rensink_Floatplane-b","rensink_Floatplane-bs",288.314,-1,29,7650,251,314,"1",7.65,0.883661435153618,0,0.883661435153618
"A28HDBWFTOID89",NA,NA,"rensink","Cockpit","rensink_Cockpit-as","rensink_Cockpit-b","rensink_Cockpit-bs",296.577,-1,30,6909,393,128,"1",6.909,0.839415192683894,0,0.839415192683894
"A28HDBWFTOID89",NA,NA,"rensink","FarmByPond","rensink_FarmByPond-as","rensink_FarmByPond-b","rensink_FarmByPond-bs",306.24,-1,31,8957,297,436,"1",8.957,0.952162574214463,0,0.952162574214463
"A28HDBWFTOID89",NA,NA,"rensink","Farmer","rensink_Farmer-as","rensink_Farmer-b","rensink_Farmer-bs",314.159,-1,32,6934,287,181,"1",6.934,0.840983837320378,0,0.840983837320378
"A2AM62BHO8G9MB",NA,NA,"rensink","Fishing","rensink_Fishing-as","rensink_Fishing-b","rensink_Fishing-bs",48.137,-1,3,6747,218,304,"1",6.747,0.829110710155295,0,0.829110710155295
"A2AM62BHO8G9MB",NA,NA,"rensink","Water","rensink_Water-as","rensink_Water-b","rensink_Water-bs",92.39,-1,5,6862,318,406,"1",6.862,0.836450713720155,0,0.836450713720155
"A2AM62BHO8G9MB",NA,NA,"rensink","Dinner","rensink_Dinner-as","rensink_Dinner-b","rensink_Dinner-bs",101.696,-1,6,6635,315,267,"1",6.635,0.821840927200454,0,0.821840927200454
"A2AM62BHO8G9MB",NA,NA,"rensink","Obelisk","rensink_Obelisk-as","rensink_Obelisk-b","rensink_Obelisk-bs",112.852,-1,7,8967,614,265,"1",8.967,0.952647169758943,0,0.952647169758943
"A2AM62BHO8G9MB",NA,NA,"rensink","Cactus","rensink_Cactus-as","rensink_Cactus-b","rensink_Cactus-bs",121.616,-1,8,6635,117,234,"1",6.635,0.821840927200454,0,0.821840927200454
"A2AM62BHO8G9MB",NA,NA,"rensink","FarmByPond","rensink_FarmByPond-as","rensink_FarmByPond-b","rensink_FarmByPond-bs",131.111,-1,9,7188,238,394,"1",7.188,0.856608068436936,0,0.856608068436936
"A2AM62BHO8G9MB",NA,NA,"rensink","CanalBridge","rensink_CanalBridge-as","rensink_CanalBridge-b","rensink_CanalBridge-bs",142.037,-1,10,8802,553,364,"1",8.802,0.944581364226926,0,0.944581364226926
"A2AM62BHO8G9MB",NA,NA,"rensink","Barrels","rensink_Barrels-as","rensink_Barrels-b","rensink_Barrels-bs",154.718,-1,11,10676,651,467,"1",10.676,1.02840856511547,0,1.02840856511547
"A2AM62BHO8G9MB",NA,NA,"rensink","Soldiers","rensink_Soldiers-as","rensink_Soldiers-b","rensink_Soldiers-bs",167.811,-1,12,10941,141,172,"1",10.941,1.03905701803344,0,1.03905701803344
"A2AM62BHO8G9MB",NA,NA,"rensink","Ice","rensink_Ice-as","rensink_Ice-b","rensink_Ice-bs",178.845,-1,13,8816,77,241,"1",8.816,0.94527158150771,0,0.94527158150771
"A2AM62BHO8G9MB",NA,NA,"rensink","Wine","rensink_Wine-as","rensink_Wine-b","rensink_Wine-bs",187.588,-1,14,6874,516,290,"1",6.874,0.837209527801206,0,0.837209527801206
"A2AM62BHO8G9MB",NA,NA,"rensink","Market","rensink_Market-as","rensink_Market-b","rensink_Market-bs",204.606,-1,15,15035,70,350,"1",15.035,1.17710343243654,0,1.17710343243654
"A2AM62BHO8G9MB",NA,NA,"rensink","Floatplane","rensink_Floatplane-as","rensink_Floatplane-b","rensink_Floatplane-bs",213.43,-1,16,6778,268,315,"1",6.778,0.831101564501359,0,0.831101564501359
"A2AM62BHO8G9MB",NA,NA,"rensink","Nurses","rensink_Nurses-as","rensink_Nurses-b","rensink_Nurses-bs",225.134,-1,17,8553,641,118,"1",8.553,0.932118472029122,0,0.932118472029122
"A2AM62BHO8G9MB",NA,NA,"rensink","Beach","rensink_Beach-as","rensink_Beach-b","rensink_Beach-bs",233.708,-1,18,6809,522,413,"1",6.809,0.833083334178343,0,0.833083334178343
"A2AM62BHO8G9MB",NA,NA,"rensink","Lake","rensink_Lake-as","rensink_Lake-b","rensink_Lake-bs",242.905,-1,19,6978,474,317,"1",6.978,0.843730965112092,0,0.843730965112092
"A2AM62BHO8G9MB",NA,NA,"rensink","Barns","rensink_Barns-as","rensink_Barns-b","rensink_Barns-bs",255.491,-1,20,10675,183,370,"1",10.675,1.02836788369706,0,1.02836788369706
"A2AM62BHO8G9MB",NA,NA,"rensink","Birds","rensink_Birds-as","rensink_Birds-b","rensink_Birds-bs",266.7,-1,21,8646,358,20,"1",8.646,0.936815231197633,0,0.936815231197633
"A2AM62BHO8G9MB",NA,NA,"rensink","Description","rensink_Description-as","rensink_Description-b","rensink_Description-bs",279.618,-1,22,10823,627,115,"1",10.823,1.03434765844685,0,1.03434765844685
"A2AM62BHO8G9MB",NA,NA,"rensink","Pilots","rensink_Pilots-as","rensink_Pilots-b","rensink_Pilots-bs",293.036,-1,23,12162,676,199,"1",12.162,1.08500499907665,0,1.08500499907665
"A2AM62BHO8G9MB",NA,NA,"rensink","SummerLake","rensink_SummerLake-as","rensink_SummerLake-b","rensink_SummerLake-bs",318.358,-1,24,23428,544,311,"1",23.428,1.36973521535592,0,1.36973521535592
"A2AM62BHO8G9MB",NA,NA,"rensink","Boat","rensink_Boat-as","rensink_Boat-b","rensink_Boat-bs",327.283,-1,25,6744,284,262,"1",6.744,0.828917561616686,0,0.828917561616686
"A2AM62BHO8G9MB",NA,NA,"rensink","Station","rensink_Station-as","rensink_Station-b","rensink_Station-bs",338.466,-1,26,8822,595,220,"1",8.822,0.945567053442388,0,0.945567053442388
"A2AM62BHO8G9MB",NA,NA,"rensink","Kayak","rensink_Kayak-as","rensink_Kayak-b","rensink_Kayak-bs",347.283,-1,27,6851,269,313,"1",6.851,0.835753967519383,0,0.835753967519383
"A2AM62BHO8G9MB",NA,NA,"rensink","Eating","rensink_Eating-as","rensink_Eating-b","rensink_Eating-bs",358.438,-1,28,8856,343,246,"1",8.856,0.947237607870666,0,0.947237607870666
"A2AM62BHO8G9MB",NA,NA,"rensink","Farmer","rensink_Farmer-as","rensink_Farmer-b","rensink_Farmer-bs",367.952,-1,29,6905,289,164,"1",6.905,0.83916368291465,0,0.83916368291465
"A2AM62BHO8G9MB",NA,NA,"rensink","Kids","rensink_Kids-as","rensink_Kids-b","rensink_Kids-bs",377.32,-1,30,6793,98,302,"1",6.793,0.832061614590727,0,0.832061614590727
"A2AM62BHO8G9MB",NA,NA,"rensink","Marling","rensink_Marling-as","rensink_Marling-b","rensink_Marling-bs",390.52,-1,31,11035,286,456,"1",11.035,1.04277233749767,0,1.04277233749767
"A2AM62BHO8G9MB",NA,NA,"rensink","Diver","rensink_Diver-as","rensink_Diver-b","rensink_Diver-bs",400.726,-1,32,8750,185,343,"1",8.75,0.942008053022313,0,0.942008053022313
"A2GOS6NF74E2ST",NA,NA,"rensink","Bus","rensink_Bus-as","rensink_Bus-b","rensink_Bus-bs",79.378,-1,3,6646,401,121,"1",6.646,0.822560336942692,0,0.822560336942692
"A2GOS6NF74E2ST",NA,NA,"rensink","SummerLake","rensink_SummerLake-as","rensink_SummerLake-b","rensink_SummerLake-bs",98.987,-1,5,7402,492,305,"1",7.402,0.869349080759093,0,0.869349080759093
"A2GOS6NF74E2ST",NA,NA,"rensink","Ice","rensink_Ice-as","rensink_Ice-b","rensink_Ice-bs",114.461,-1,6,14873,76,237,"1",14.873,1.1723985779393,0,1.1723985779393
"A2GOS6NF74E2ST",NA,NA,"rensink","Barns","rensink_Barns-as","rensink_Barns-b","rensink_Barns-bs",129.803,-1,7,14752,172,381,"1",14.752,1.16885090370955,0,1.16885090370955
"A2GOS6NF74E2ST",NA,NA,"rensink","Horizon","rensink_Horizon-as","rensink_Horizon-b","rensink_Horizon-bs",143.573,-1,8,13298,322,63,"1",13.298,1.12378632861537,0,1.12378632861537
"A2GOS6NF74E2ST",NA,NA,"rensink","Lake","rensink_Lake-as","rensink_Lake-b","rensink_Lake-bs",150.841,-1,9,6722,486,305,"1",6.722,0.827498508133459,0,0.827498508133459
"A2GOS6NF74E2ST",NA,NA,"rensink","Birds","rensink_Birds-as","rensink_Birds-b","rensink_Birds-bs",160.69,-1,10,9267,196,27,"1",9.267,0.966939163021113,0,0.966939163021113
"A2GOS6NF74E2ST",NA,NA,"rensink","Obelisk","rensink_Obelisk-as","rensink_Obelisk-b","rensink_Obelisk-bs",169.897,-1,11,8738,606,267,"1",8.738,0.94141204037355,0,0.94141204037355
"A2GOS6NF74E2ST",NA,NA,"rensink","FarmByPond","rensink_FarmByPond-as","rensink_FarmByPond-b","rensink_FarmByPond-bs",179.035,-1,12,8538,223,429,"1",8.538,0.931356150467928,0,0.931356150467928
"A2GOS6NF74E2ST",NA,NA,"rensink","Cockpit","rensink_Cockpit-as","rensink_Cockpit-b","rensink_Cockpit-bs",187.195,-1,13,7814,382,161,"1",7.814,0.892873406888766,0,0.892873406888766
"A2GOS6NF74E2ST",NA,NA,"rensink","Nurses","rensink_Nurses-as","rensink_Nurses-b","rensink_Nurses-bs",194.952,-1,14,7267,567,121,"1",7.267,0.86135516019326,0,0.86135516019326
"A2GOS6NF74E2ST",NA,NA,"rensink","Description","rensink_Description-as","rensink_Description-b","rensink_Description-bs",214.089,-1,16,8651,645,77,"1",8.651,0.937066312017428,0,0.937066312017428
"A2GOS6NF74E2ST",NA,NA,"rensink","Station","rensink_Station-as","rensink_Station-b","rensink_Station-bs",221.723,-1,17,7316,574,219,"1",7.316,0.864273696804379,0,0.864273696804379
"A2GOS6NF74E2ST",NA,NA,"rensink","Camel","rensink_Camel-as","rensink_Camel-b","rensink_Camel-bs",230.682,-1,18,8527,673,243,"1",8.527,0.9307962629833,0,0.9307962629833
"A2GOS6NF74E2ST",NA,NA,"rensink","Mosque","rensink_Mosque-as","rensink_Mosque-b","rensink_Mosque-bs",237.88,-1,19,6651,358,166,"1",6.651,0.822886947834151,0,0.822886947834151
"A2GOS6NF74E2ST",NA,NA,"rensink","Amish","rensink_Amish-as","rensink_Amish-b","rensink_Amish-bs",245.275,-1,20,6903,247,218,"1",6.903,0.839037873388306,0,0.839037873388306
"A2GOS6NF74E2ST",NA,NA,"rensink","Army","rensink_Army-as","rensink_Army-b","rensink_Army-bs",254.413,-1,21,8711,631,215,"1",8.711,0.940068013739353,0,0.940068013739353
"A2GOS6NF74E2ST",NA,NA,"rensink","Castle","rensink_Castle-as","rensink_Castle-b","rensink_Castle-bs",265.849,-1,22,11069,442,390,"1",11.069,1.04410838744612,0,1.04410838744612
"A2GOS6NF74E2ST",NA,NA,"rensink","Farmer","rensink_Farmer-as","rensink_Farmer-b","rensink_Farmer-bs",274.806,-1,23,8616,278,193,"1",8.616,0.935305690289925,0,0.935305690289925
"A2GOS6NF74E2ST",NA,NA,"rensink","Kayaker","rensink_Kayaker-as","rensink_Kayaker-b","rensink_Kayaker-bs",283.919,-1,24,8646,426,156,"1",8.646,0.936815231197633,0,0.936815231197633
"A2GOS6NF74E2ST",NA,NA,"rensink","CanalBridge","rensink_CanalBridge-as","rensink_CanalBridge-b","rensink_CanalBridge-bs",293.138,-1,25,8836,513,376,"1",8.836,0.946255707199397,0,0.946255707199397
"A2GOS6NF74E2ST",NA,NA,"rensink","Market","rensink_Market-as","rensink_Market-b","rensink_Market-bs",302.617,-1,26,8781,63,340,"1",8.781,0.943543977153454,0,0.943543977153454
"A2GOS6NF74E2ST",NA,NA,"rensink","Beach","rensink_Beach-as","rensink_Beach-b","rensink_Beach-bs",309.942,-1,27,6765,528,413,"1",6.765,0.830267800933642,0,0.830267800933642
"A2GOS6NF74E2ST",NA,NA,"rensink","Turtle","rensink_Turtle-as","rensink_Turtle-b","rensink_Turtle-bs",317.086,-1,28,6705,206,33,"1",6.705,0.826398782187618,0,0.826398782187618
"A2GOS6NF74E2ST",NA,NA,"rensink","Water","rensink_Water-as","rensink_Water-b","rensink_Water-bs",324.4,-1,29,6800,390,427,"1",6.8,0.832508912706236,0,0.832508912706236
"A2GOS6NF74E2ST",NA,NA,"rensink","Chopper","rensink_Chopper-as","rensink_Chopper-b","rensink_Chopper-bs",333.933,-1,30,8990,251,455,"1",8.99,0.953759691733229,0,0.953759691733229
"A2GOS6NF74E2ST",NA,NA,"rensink","Boat","rensink_Boat-as","rensink_Boat-b","rensink_Boat-bs",341.356,-1,31,6816,280,271,"1",6.816,0.833529581758644,0,0.833529581758644
"A2GOS6NF74E2ST",NA,NA,"rensink","Fountain","rensink_Fountain-as","rensink_Fountain-b","rensink_Fountain-bs",348.794,-1,32,6900,441,122,"1",6.9,0.838849090737255,0,0.838849090737255
"A2JDYN6QM8M5UN",NA,NA,"rensink","SummerLake","rensink_SummerLake-as","rensink_SummerLake-b","rensink_SummerLake-bs",45.644,-1,3,6811,524,309,"1",6.811,0.833210880282609,0,0.833210880282609
"A2JDYN6QM8M5UN",NA,NA,"rensink","Kids","rensink_Kids-as","rensink_Kids-b","rensink_Kids-bs",53.802,-1,4,6682,92,323,"1",6.682,0.824906471302112,0,0.824906471302112
"A2JDYN6QM8M5UN",NA,NA,"rensink","Fishing","rensink_Fishing-as","rensink_Fishing-b","rensink_Fishing-bs",62.284,-1,5,6440,292,327,"1",6.44,0.808885867359812,0,0.808885867359812
"A2JDYN6QM8M5UN",NA,NA,"rensink","Farmer","rensink_Farmer-as","rensink_Farmer-b","rensink_Farmer-bs",69.569,-1,6,6641,275,204,"1",6.641,0.822233480238844,0,0.822233480238844
"A2JDYN6QM8M5UN",NA,NA,"rensink","Birds","rensink_Birds-as","rensink_Birds-b","rensink_Birds-bs",93.425,-1,9,7486,406,14,"1",7.486,0.874249822778403,0,0.874249822778403
"A2JDYN6QM8M5UN",NA,NA,"rensink","Kayaker","rensink_Kayaker-as","rensink_Kayaker-b","rensink_Kayaker-bs",101.051,-1,10,6759,418,176,"1",6.759,0.829882446443493,0,0.829882446443493
"A2JDYN6QM8M5UN",NA,NA,"rensink","Mosque","rensink_Mosque-as","rensink_Mosque-b","rensink_Mosque-bs",125.946,-1,13,8180,351,204,"1",8.18,0.912753303671323,0,0.912753303671323
"A2JDYN6QM8M5UN",NA,NA,"rensink","Obelisk","rensink_Obelisk-as","rensink_Obelisk-b","rensink_Obelisk-bs",144.287,-1,15,8216,609,253,"1",8.216,0.914660430589222,0,0.914660430589222
"A2JDYN6QM8M5UN",NA,NA,"rensink","Floatplane","rensink_Floatplane-as","rensink_Floatplane-b","rensink_Floatplane-bs",151.764,-1,16,6869,275,316,"1",6.869,0.836893516376434,0,0.836893516376434
